id;address;schooltype;title;content;type;year;finance;costs;comments;lat;lng;icon;color
514;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Austausch Flurdecken u. Abschottung Wände oberhalb der Decken;Brandschutz;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
522;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Fassade;Gebäudehülle;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
525;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Turnhalle, Schallschutzdecke;Verkehrssicherheit;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
526;Uerdinger Str. 783;Gesamtschule;Gesamtschule Uerdingen;Bauunterhalt < 10.000 Euro (beide Standorte);Sanierung;2019;;20515000;;51.349754;6.632974;fa-graduation-cap;blue
531;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Erneuerung der Türen in der Aula;Sanierung;2019;;655000;;51.336055;6.643849;fa-graduation-cap;blue
534;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Sanierung Sanitäranlagen;Sanierung;2019;;655000;;51.336055;6.643849;fa-graduation-cap;blue
536;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2019;;655000;;51.336055;6.643849;fa-graduation-cap;blue
537;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Turnhalle, Notausgang Umkleidebereich;Brandschutz;2019;;655000;;51.336055;6.643849;fa-graduation-cap;blue
538;Danziger Platz 1;Weiterb.-Kolleg;Weiterbildungskolleg;Bauunterhalt < 10.000 Euro;Sanierung;2019;;655000;;51.336055;6.643849;fa-graduation-cap;blue
542;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
543;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
544;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Sanierung Bodenbelag Flure;Sanierung;2019;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
545;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Anstrich Treppenhäuser;Sanierung;2019;Gute Schule 2020-Mittel;2355000;;51.331779;6.555485;fa-graduation-cap;blue
547;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Herstellung 2. Fluchtweg zur St.Antonstr.;Brandschutz;2019;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
548;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Erweiterung Cafeteria;Nutzung;2019;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
550;Dionysiusstr. 51;Gymnasium;Arndt-Gymnasium;Bauunterhalt < 10.000 Euro  (altes Arndt);Sanierung;2019;;2355000;;51.331779;6.555485;fa-graduation-cap;blue
557;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
558;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Eingangstüranlage;Sanierung;2019;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
559;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
562;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Sanierung Treppenhäuser;Sanierung;2019;Gute Schule 2020-Mittel;2355000;;51.327749;6.560633;fa-graduation-cap;blue
566;Lindenstr. 52;Gymnasium;Arndt-Gymnasium;Bauunterhalt < 10.000 Euro  (altes Fichte);Sanierung;2019;;2355000;;51.327749;6.560633;fa-graduation-cap;blue
570;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Energetische Sanierung des Anbaus;Gebäudehülle;2019;KInvFöG-Mittel;2150000;;51.339132;6.578988;fa-graduation-cap;blue
571;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Fassadenarbeiten/Gesimse Fortführung;Gebäudehülle;2019;;2150000;;51.339132;6.578988;fa-graduation-cap;blue
575;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Sanitäranlagen;Sanierung;2019;KInvFöG-Mittel;2150000;;51.339132;6.578988;fa-graduation-cap;blue
582;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Klassenräume;Sanierung;2019;KInvFöG-Mittel;2150000;;51.339132;6.578988;fa-graduation-cap;blue
583;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Sanierung Treppenhäuser und Flure;Sanierung;2019;KInvFöG-Mittel;2150000;;51.339132;6.578988;fa-graduation-cap;blue
585;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Turnhalle: Sanierung Sanitäranlagen;Sanierung;2019;KInvFöG-Mittel;2150000;;51.339132;6.578988;fa-graduation-cap;blue
588;Moltkeplatz 12;Gymnasium;Am Moltkeplatz;Bauunterhalt < 10.000 Euro;Sanierung;2019;;2150000;;51.339132;6.578988;fa-graduation-cap;blue
596;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;1745000;;51.348963;6.642208;fa-graduation-cap;blue
598;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Erneuerung  Zaunanlage;Außenanlagen;2019;;1745000;;51.348963;6.642208;fa-graduation-cap;blue
599;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Sanierung naturwisschenschafltiche Räume;Sanierung;2019;;1745000;;51.348963;6.642208;fa-graduation-cap;blue
607;Fabritiusstr. 15a;Gymnasium;Gymnasium Fabritianum;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1745000;;51.348963;6.642208;fa-graduation-cap;blue
613;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;1540000;;51.358193;6.637514;fa-graduation-cap;blue
616;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Erneuerung Flurdecken;Brandschutz;2019;Gute Schule 2020-Mittel;1540000;;51.358193;6.637514;fa-graduation-cap;blue
623;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Sonnenschutzanlage Bauteil D, Südseite;Sanierung;2019;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
624;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Sanierung Aula, Flure, Lehrerzimmer;Verkehrssicherheit;2019;Gute Schule 2020-Mittel;1540000;;51.358193;6.637514;fa-graduation-cap;blue
628;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Turnhalle, Sanierung Hallenboden inkl. Geräteraum;Sanierung;2019;Gute Schule 2020-Mittel;1540000;;51.358193;6.637514;fa-graduation-cap;blue
630;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
637;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Sanierung naturwisschenschafltiche Räume;Sanierung;2019;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
638;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Außenliegender Sonnenschutz;Nutzung;2019;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
649;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
653;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;BS-Abkofferung Stahlträger UG;Brandschutz;2019;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
655;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Einbau BS-Türen UG u. Brandschotts;Brandschutz;2019;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
656;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;1775000;;51.339301;6.565351;fa-graduation-cap;blue
657;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Einbau BS-Klassenzimmertüren an Treppenhäusern;Brandschutz;2019;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
665;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Schulhofsanierung;Außenanlagen;2019;Gute Schule 2020-Mittel;1775000;;51.339301;6.565351;fa-graduation-cap;blue
672;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
680;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Erneuerung Trinkwasser Eingangsstrecke Kaiserplatz 31;Verkehrssicherheit;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
681;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Kanalsanierung Schulhof;Sanierung;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
683;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Erneuerung NW-Einr., R. 1 BI 2, Biologie Übung, Schülerarbeitsplätze;Sanierung;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
686;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Erneuerung NW-Einr., R. 1 CH 2, Chemie Übung;Sanierung;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
687;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Erneuerung NW-Einr., R. 1 CH 1, Chemie Übung;Sanierung;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
696;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Bauunterhalt < 10.000 Euro;Sanierung;2019;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
701;Alte Gladbacher Str. 10;Gesamtschule;Kurt-Tucholsky;BS, RS-Türen;Brandschutz;2019;;1180000;;51.322001;6.555582;fa-graduation-cap;blue
704;Alte Gladbacher Str. 10;Gesamtschule;Kurt-Tucholsky;Einzelraumregelung;Energetische Sanierung;2019;;1180000;;51.322001;6.555582;fa-graduation-cap;blue
708;Alte Gladbacher Str. 10;Gesamtschule;Kurt-Tucholsky;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1180000;;51.322001;6.555582;fa-graduation-cap;blue
713;Reepenweg 40;Gesamtschule;Robert-Jungk;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;8375000;;51.369625;6.496526;fa-graduation-cap;blue
715;Reepenweg 40;Gesamtschule;Robert-Jungk;Austausch Decken in Fluren;Sanierung;2019;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
721;Reepenweg 40;Gesamtschule;Robert-Jungk;Erneuerung Fensteranlage im EG;Gebäudehülle;2019;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
722;Reepenweg 40;Gesamtschule;Robert-Jungk;Sanierung Flachdach;Gebäudehülle;2019;Gute Schule 2020-Mittel;8375000;;51.369625;6.496526;fa-graduation-cap;blue
729;Reepenweg 40;Gesamtschule;Robert-Jungk;Bauunterhalt < 10.000 Euro;Sanierung;2019;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
740;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;575000;;51.341839;6.613989;fa-graduation-cap;blue
742;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;Austausch Treppenhausdecke u. Flurdecken inkl. Beleuchtung;Sanierung;2019;;995000;;51.325181;6.600513;fa-graduation-cap;blue
743;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;995000;;51.325181;6.600513;fa-graduation-cap;blue
750;Stettiner Str. 1;Förderschule;Fried.-von-Bodelschwingh;Hauptgebäude, Dachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;995000;;51.362880;6.617802;fa-graduation-cap;blue
760;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;Bauunterhalt < 10.000 Euro;Sanierung;2019;;995000;;51.325181;6.600513;fa-graduation-cap;blue
764;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Digitalisierung;Digitalisierung;2019;Gute Schule 2020-Mittel;730000;;51.356808;6.532884;fa-graduation-cap;blue
767;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Sanierung Bodenbelag, Anstriche Flure, Treppenhaus;Sanierung;2019;Gute Schule 2020-Mittel;730000;;51.356808;6.532884;fa-graduation-cap;blue
773;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Schulhofsanierung/Einzäunung  des Schulhofes;Außenanlagen;2019;;730000;;51.356808;6.532884;fa-graduation-cap;blue
774;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Nebengebäude, Erneuerung Fensteranlage;Gebäudehülle;2019;;730000;;51.356808;6.532884;fa-graduation-cap;blue
775;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;730000;;51.356808;6.532884;fa-graduation-cap;blue
787;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Bauunterhalt < 10.000 Euro;Sanierung;2019;;530000;;51.350651;6.640605;fa-graduation-cap;blue
789;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Erweiterung BMA;Brandschutz;2019;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
802;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Wärmedämmung Überstand Eingang;Energetische Sanierung;2019;Gute Schule 2020-Mittel;7275000;;51.349808;6.635723;fa-graduation-cap;blue
809;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Sanierung Attika (Rest);Sanierung;2019;Gute Schule 2020-Mittel;7275000;;51.349808;6.635723;fa-graduation-cap;blue
810;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Dachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;7275000;;51.349808;6.635723;fa-graduation-cap;blue
811;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Erneuerung / Modernisierung der Aufzugsanlage;Sanierung;2019;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
813;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Turnhalle, Erneuerung Prallschutz;Sanierung;2019;Gute Schule 2020-Mittel;7275000;;51.349808;6.635723;fa-graduation-cap;blue
814;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Turnhalle, Sanierung Hallenboden;Sanierung;2019;Gute Schule 2020-Mittel;7275000;;51.349808;6.635723;fa-graduation-cap;blue
817;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Bauunterhalt < 10.000 Euro;Sanierung;2019;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
831;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;statische Prüfung Decken, ggf. Erneuerung;Verkehrssicherheit;2019;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
834;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Sanierung Bodenbelag Flure;Sanierung;2019;Gute Schule 2020-Mittel;2655000;;51.337687;6.610702;fa-graduation-cap;blue
837;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Bauunterhalt < 10.000 Euro;Sanierung;2019;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
843;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Einbau BS-Türen;Brandschutz;2019;KInvFöG-Mittel;2405000;;51.340283;6.543457;fa-graduation-cap;blue
848;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Erneuerung NW-Einr., R. B 202, Biologie Hörsaal, Lehrertisch;Sanierung;2019;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
849;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Erneuerung NW-Einr., R. B 302, Chemie Hörsaal, Lehrertisch, Schülertische;Sanierung;2019;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
852;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Erneuerung Fassade u. Fenster Altbau;Gebäudehülle;2019;KInvFöG-Mittel;2405000;;51.340283;6.543457;fa-graduation-cap;blue
856;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Turnhalle, Erneuerung Lüftungssteuerung;Sanierung;2019;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
860;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Bauunterhalt < 10.000 Euro;Sanierung;2019;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
862;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Sanierung Behinderten-WC;Sanierung;2019;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
868;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Sanierung Klassenräume;Sanierung;2019;Gute Schule 2020-Mittel;4690000;;51.337367;6.545151;fa-graduation-cap;blue
869;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Montage Sekuranten;Verkehrssicherheit;2019;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
871;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Sanierung Flure und Treppenhäuser;Sanierung;2019;Gute Schule 2020-Mittel;4690000;;51.337367;6.545151;fa-graduation-cap;blue
878;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Turnhalle, Sanierung Hallenboden und Prellwände;Sanierung;2019;Gute Schule 2020-Mittel;4690000;;51.337367;6.545151;fa-graduation-cap;blue
885;Am Konnertzfeld 19;Berufskolleg;BK-Kaufmannsschule;Innere Schottung EG an HM-Loge;Brandschutz;2019;Gute Schule 2020-Mittel;4690000;;51.319962;6.532880;fa-graduation-cap;blue
890;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Bauunterhalt < 10.000 Euro;Sanierung;2019;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
894;Horkesgath 33r;Realschule ;Realschule Horkesgath;Einbau BS-Abschnitte 1.Teil;Brandschutz;2019;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
897;Horkesgath 33r;Realschule ;Realschule Horkesgath;Schottung TGA-Durchbrüche;Brandschutz;2019;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
898;Horkesgath 33r;Realschule;Realschule Horkesgath;Sanierung/Gestaltung Schulhof;Sanierung;2019;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
904;Horkesgath 33r;Realschule ;Realschule Horkesgath;Bauunterhalt < 10.000 Euro;Sanierung;2019;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
906;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Erneuerung der Türanlage Oberstufenhof;Sanierung;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
907;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;RS-Türen ;Brandschutz;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
909;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Einbau BS-Abschnitte 1.Teil Planung;Brandschutz;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
916;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Schottung TGA-Durchbrüche;Brandschutz;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
919;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Flachdachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;4215000;;51.336521;6.528825;fa-graduation-cap;blue
929;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Sanierung/Gestaltung Schulhof;Sanierung;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
936;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Turnhalle 1/2, Dachsanierung;Gebäudehülle;2019;Gute Schule 2020-Mittel;4215000;;51.336521;6.528825;fa-graduation-cap;blue
938;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Bauunterhalt < 10.000 Euro;Sanierung;2019;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
942;Horkesgath 15;Sport/FB 52;BSA Horkesgath;"Errichtung Kunstrasenplatz; Ausbau leichtathletische Anlage";Sanierung;2019;;4800000;;51.338280;6.531827;fa-graduation-cap;blue
