id;address;schooltype;title;content;type;year;finance;costs;comments;lat;lng;icon;color
611;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Sanierung naturwisschenschafltiche Räume;Sanierung;2022;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
614;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Erneuerung Unterverteilungen;Verkehrssicherheit;2022;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
619;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Fassadensanierung, Umbau Dachüberstände, Blitzschutz;Gebäudehülle;2022;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
625;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Umsetzung Brandschutzerfordernisse;Brandschutz;2022;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
630;Nikolaus-Groß-Str. 31;Gymnasium;GY-Am Stadtpark;Bauunterhalt < 10.000 Euro;Sanierung;2022;;1540000;;51.358193;6.637514;fa-graduation-cap;blue
645;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Erneuerung  Aufzug ;Sanierung;2022;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
647;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Turnhalle,  Erneuerung Warmwasserbereitung;Sanierung;2022;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
649;Joh. Blum Str. 101;Gymnasium;Maria-Sybilla-Merian;Bauunterhalt < 10.000 Euro;Sanierung;2022;;1900000;;51.313316;6.584057;fa-graduation-cap;blue
662;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Austausch Fenster 2. BA;Gebäudehülle;2022;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
664;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Erneuerung Lüftungsschaltschrank;Sanierung;2022;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
672;Moerser Str. 36;Gymnasium;Gymnasium Ricarda-Huch;Bauunterhalt < 10.000 Euro;Sanierung;2022;;1775000;;51.339301;6.565351;fa-graduation-cap;blue
690;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Erneuerung Heizzentrale, Austausch WWB u. Thermostatventile;Sanierung;2022;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
693;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Turnhalle, Erneuerung Lüftungssteuerung;Sanierung;2022;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
694;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Turnhalle, Einbau LED-Beleuchtung große Turnhalle;Energetische Sanierung;2022;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
696;Kaiserplatz 31-50;Gesamtschule;Gesamtschule Kaiserplatz;Bauunterhalt < 10.000 Euro;Sanierung;2022;;6880000;;51.344476;6.590444;fa-graduation-cap;blue
708;Alte Gladbacher Str. 10;Gesamtschule;Kurt-Tucholsky;Bauunterhalt < 10.000 Euro;Sanierung;2022;;1180000;;51.322001;6.555582;fa-graduation-cap;blue
714;Reepenweg 40;Gesamtschule;Robert-Jungk;Sicherheitsbeleuchtung, Austausch Batterie;Verkehrssicherheit;2022;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
717;Reepenweg 40;Gesamtschule;Robert-Jungk;Sanierung Flure;Sanierung;2022;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
724;Reepenweg 40;Gesamtschule;Robert-Jungk;Sanierung Klassenräume;Sanierung;2022;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
728;Reepenweg 40;Gesamtschule;Robert-Jungk;Turnhalle, Erneuerung Lüftungsschaltschränke;Sanierung;2022;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
729;Reepenweg 40;Gesamtschule;Robert-Jungk;Bauunterhalt < 10.000 Euro;Sanierung;2022;;8375000;;51.369625;6.496526;fa-graduation-cap;blue
734;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Sanierung Flurbereiche;Sanierung;2022;;575000;;51.341839;6.613989;fa-graduation-cap;blue
735;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Sanierung Sanitäranlagen;Sanierung;2022;;575000;;51.341839;6.613989;fa-graduation-cap;blue
737;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Betonsanierung Fassade;Gebäudehülle;2022;;575000;;51.341839;6.613989;fa-graduation-cap;blue
738;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Sanierung Klassenräume;Sanierung;2022;;575000;;51.341839;6.613989;fa-graduation-cap;blue
740;Tulpenstr. 11;Förderschule;Franz-Stollwerck-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2022;;575000;;51.341839;6.613989;fa-graduation-cap;blue
744;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;BS-Ertüchtigung Keller;Brandschutz;2022;;995000;;51.325181;6.600513;fa-graduation-cap;blue
745;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;Sonnenschutz Westseite u. Verwaltung;Sanierung;2022;;995000;;51.325181;6.600513;fa-graduation-cap;blue
752;Stettiner Str. 1;Förderschule;Fried.-von-Bodelschwingh;Sanierung Sanitäranlagen;Sanierung;2022;;995000;;51.362880;6.617802;fa-graduation-cap;blue
756;Stettiner Str. 1;Förderschule;Fried.-von-Bodelschwingh;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2022;;995000;;51.362880;6.617802;fa-graduation-cap;blue
757;Stettiner Str. 1;Förderschule;Fried.-von-Bodelschwingh;Lehrbad/Turnhalle, Einbau Fluchttüren am Pausengang;Brandschutz;2022;;995000;;51.362880;6.617802;fa-graduation-cap;blue
760;Alte Flur 21;Förderschule;Fried.-von-Bodelschwingh;Bauunterhalt < 10.000 Euro;Sanierung;2022;;995000;;51.325181;6.600513;fa-graduation-cap;blue
762;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Beseitigung BS-Mängel 2. OG und UG;Brandschutz;2022;;730000;;51.356808;6.532884;fa-graduation-cap;blue
770;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Sanierung Sanitäranlagen;Sanierung;2022;;730000;;51.356808;6.532884;fa-graduation-cap;blue
771;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Nutzungsänderung: Neuer Werkraum u. Büroräume;Nutzung;2022;;730000;;51.356808;6.532884;fa-graduation-cap;blue
772;Inrather Str. 611;Förderschule;Erich Kästner-Schule;TurnhalleSanierung Sanitäranlagen;Sanierung;2022;;730000;;51.356808;6.532884;fa-graduation-cap;blue
775;Inrather Str. 611;Förderschule;Erich Kästner-Schule;Bauunterhalt < 10.000 Euro;Sanierung;2022;;730000;;51.356808;6.532884;fa-graduation-cap;blue
778;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Digitalisierung;Digitalisierung;2022;Gute Schule 2020-Mittel;530000;;51.350651;6.640605;fa-graduation-cap;blue
783;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Erneuerung Thermostatventile;Energetische Sanierung;2022;;530000;;51.350651;6.640605;fa-graduation-cap;blue
784;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Dämmung oberste Geschossdecke;Energetische Sanierung;2022;;530000;;51.350651;6.640605;fa-graduation-cap;blue
785;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Dachsanierung;Gebäudehülle;2022;;530000;;51.350651;6.640605;fa-graduation-cap;blue
787;Rundweg 10;Förderschule;Am Uerdinger Rundweg;Bauunterhalt < 10.000 Euro;Sanierung;2022;;530000;;51.350651;6.640605;fa-graduation-cap;blue
792;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Umsetzung BS-Konzept;Brandschutz;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
799;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Anschluss Schaltschrank;Sanierung;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
800;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Erneuerung RWAs;Brandschutz;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
806;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Sanierung NW-Einrichtung, R. 00.17, Biologie Übung;Sanierung/SEP;2022;;7275000;Abhängig von SEP BK;51.349808;6.635723;fa-graduation-cap;blue
815;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Turnhalle, Erneuerung Regenrohre in Zwischendecke;Sanierung;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
816;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Turnhalle, Erneuerung Warmwasserbereitung;Sanierung;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
817;Alte Krefelder Str. 93;Berufskolleg;BK-Uerdingen;Bauunterhalt < 10.000 Euro;Sanierung;2022;;7275000;;51.349808;6.635723;fa-graduation-cap;blue
822;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Öffnen 2. RW-Bypasstüren in allen Etagen und Haus A + B;Brandschutz;2022;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
824;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Schreinerei, Erneuerung Funkenlöschanlage;Brandschutz;2022;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
832;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Sanierung Sanitäranlagen;Sanierung;2022;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
837;Glockenspitz 348;Berufskolleg;BK-Glockenspitz;Bauunterhalt < 10.000 Euro;Sanierung;2022;;2655000;;51.337687;6.610702;fa-graduation-cap;blue
851;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Sanierung Sanitäranlagen;Sanierung;2022;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
853;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Erneuerung Aufzug;Sanierung;2022;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
854;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Erneuerung NW-Einr., R. C 027, Chemie Übung;Sanierung;2022;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
857;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2022;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
859;Westparkstr. 92-96;Berufskolleg;BK-Vera-Beckers;NG Westparkstr. (Miwi), BS-Maßnahmen;Brandschutz;2022;;2405000;;51.338649;6.543949;fa-graduation-cap;blue
860;Girmesgath 131;Berufskolleg;BK-Vera-Beckers;Bauunterhalt < 10.000 Euro;Sanierung;2022;;2405000;;51.340283;6.543457;fa-graduation-cap;blue
872;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Dachdämmung HM-Haus;Energetische Sanierung;2022;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
880;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Turnhalle, Sanierung Duschen;Sanierung;2022;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
886;Am Konnertzfeld 19;Berufskolleg;BK-Kaufmannsschule;Sanierung Sanitäranlagen;Sanierung;2022;;4690000;;51.319962;6.532880;fa-graduation-cap;blue
888;Am Konnertzfeld 19;Berufskolleg;BK-Kaufmannsschule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;2022;;4690000;;51.319962;6.532880;fa-graduation-cap;blue
890;Neuer Weg 121;Berufskolleg;BK-Kaufmannsschule;Bauunterhalt < 10.000 Euro;Sanierung;2022;;4690000;;51.337367;6.545151;fa-graduation-cap;blue
903;Horkesgath 33r;Realschule ;Realschule Horkesgath;Erneuerung NW-Einr., R. 037, Chemie, Hörsaal, Lehrertisch;Sanierung;2022;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
904;Horkesgath 33r;Realschule ;Realschule Horkesgath;Bauunterhalt < 10.000 Euro;Sanierung;2022;;1435000;;51.337681;6.529555;fa-graduation-cap;blue
912;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Erneuerung NW-Einrichtung im R. 036, Physik Hörsaal, Lehrertisch;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
923;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Austausch mobile Trennwand Aula, Entf. mobile Trennwandanlage;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
926;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Sanierung der naturwissenschaftlichen Einrichtung im Raum Physik Sammlung ;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
928;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Sanierung der naturwissenschaftlichen Einrichtung im Raum 036 Physik Übung;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
930;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Turnhalle 2, Sanierung Hallenboden (Rest aus 2017);Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
934;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Turnhalle 1, Duschen u. WC-Anlagen;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
938;Horkesgath 33g;Gymnasium;Gymnasium Horkesgath;Bauunterhalt < 10.000 Euro;Sanierung;2022;;4215000;;51.336521;6.528825;fa-graduation-cap;blue
